"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.433670385E2,-2.866342535E0,8.639275745E-1,-8.854012547E-1,3.121894579E0
2.433770085E2,-2.112847522E0,2.371762231E-1,-9.800161475E-1,2.341112740E0
2.433869785E2,-9.201429981E-1,-1.086539553E0,-1.279995852E0,1.914581082E0
2.433969485E2,6.287335575E-1,-3.242557653E0,-1.581216921E0,3.661930224E0
2.434069185E2,2.116267558E0,-5.287319026E0,-1.080256720E0,5.796661577E0
2.434168885E2,3.334309822E0,-6.702224761E0,-3.397758543E-1,7.493522961E0
2.434268595E2,4.368847747E0,-7.712727122E0,3.741392098E-2,8.864219655E0
2.434368295E2,5.029742160E0,-7.969159103E0,3.868072025E-1,9.431618250E0
2.434467995E2,5.822490116E0,-7.750108956E0,3.288497472E-1,9.699160899E0
2.434567695E2,6.802623793E0,-7.495886638E0,1.223366153E-1,1.012318987E1
2.434667395E2,7.637059473E0,-6.551733218E0,-2.619216397E-2,1.006233430E1
2.434767095E2,8.435228968E0,-5.117945069E0,-4.424132001E-1,9.876344411E0
2.434866805E2,9.321018405E0,-3.516863403E0,-6.768969266E-1,9.985384407E0
2.434966505E2,1.048276426E1,-1.754652354E0,-5.269825034E-1,1.064165692E1
2.435066205E2,1.187883845E1,8.756673217E-2,-1.139458609E-1,1.187970768E1
2.435165905E2,1.325154951E1,1.878703372E0,8.225099918E-1,1.340931070E1
2.435265605E2,1.467500271E1,3.728953609E0,2.194187262E0,1.529951820E1
2.435365305E2,1.550315555E1,5.383922045E0,4.177542053E0,1.693476620E1
2.435465015E2,1.493582712E1,6.726490121E0,6.201661586E0,1.751528497E1
2.435564715E2,1.374468029E1,6.797542562E0,7.269948471E0,1.696982534E1
2.435664415E2,1.259944697E1,4.565182046E0,7.317067673E0,1.526847833E1
2.435764115E2,1.166748967E1,7.488657725E-1,6.914083418E0,1.358291812E1
2.435863815E2,1.066253808E1,-3.526730579E0,6.548350604E0,1.300032470E1
2.435963515E2,9.235002354E0,-7.481874370E0,6.235240391E0,1.342169644E1
2.436063223E2,7.592946909E0,-1.008069568E1,5.787248948E0,1.388400225E1
2.436162923E2,5.776135730E0,-1.116250542E1,4.795183443E0,1.345210227E1
2.436262623E2,4.072454140E0,-1.117168789E1,3.450431432E0,1.238131536E1
2.436362323E2,2.374242035E0,-1.060440389E1,1.937970750E0,1.103839380E1
2.436462023E2,5.740761244E-1,-9.928781508E0,2.642157583E-1,9.948873082E0
2.436561723E2,-1.449323616E0,-9.033354691E0,-9.791712979E-1,9.201131036E0
2.436661433E2,-3.513040493E0,-7.820360913E0,-1.631850300E0,8.727109127E0
2.436761133E2,-5.388167124E0,-6.366928459E0,-1.977470446E0,8.572077480E0
2.436860833E2,-6.927172410E0,-4.858969257E0,-2.250590966E0,8.755595898E0
2.436960533E2,-8.114150755E0,-3.621512775E0,-2.550849583E0,9.244546006E0
2.437060233E2,-8.919333401E0,-2.677345322E0,-2.746434853E0,9.709046848E0
2.437159933E2,-9.359621723E0,-2.006834286E0,-2.839499137E0,9.984621074E0
2.437259643E2,-9.571455236E0,-1.496473370E0,-2.883392724E0,1.010772682E1
2.437359343E2,-9.703823919E0,-1.064599703E0,-2.987040176E0,1.020881875E1
2.437459043E2,-9.710491499E0,-7.493562808E-1,-3.241528835E0,1.026463293E1
2.437558743E2,-9.627248783E0,-6.311632217E-1,-3.577423015E0,1.028981251E1
2.437658443E2,-9.531266738E0,-7.104897653E-1,-3.781504875E0,1.027860012E1
2.437758143E2,-9.522908728E0,-8.462815547E-1,-3.605790197E0,1.021781317E1
2.437857853E2,-9.553792552E0,-1.048941810E0,-3.256628392E0,1.014794854E1
2.437957553E2,-9.629861904E0,-1.310735688E0,-2.946258478E0,1.015542748E1
2.438057253E2,-9.647754384E0,-1.631792559E0,-2.852000484E0,1.019194870E1
2.438156953E2,-9.656057430E0,-1.986265097E0,-3.051208982E0,1.031962065E1
2.438256653E2,-9.810975316E0,-2.290741749E0,-3.283780231E0,1.059650636E1
2.438356353E2,-9.951371641E0,-2.544771694E0,-3.444717532E0,1.083382386E1
2.438456063E2,-9.924904804E0,-2.896026510E0,-3.670667394E0,1.097107579E1
2.438555763E2,-9.734407196E0,-3.576755263E0,-3.831213809E0,1.105577048E1
2.438655463E2,-9.411207613E0,-4.596512597E0,-3.569849409E0,1.106537761E1
2.438755163E2,-9.063286003E0,-5.827457911E0,-3.057052982E0,1.120035677E1
2.438854863E2,-8.599579582E0,-7.070957197E0,-2.453547236E0,1.140048678E1
2.438954563E2,-8.012774069E0,-8.498936137E0,-1.859312982E0,1.182765862E1
2.439054273E2,-7.248728340E0,-9.860558535E0,-1.373791769E0,1.231511190E1
2.439153973E2,-5.702298844E0,-1.146491757E1,-1.094169000E0,1.285137163E1
2.439253673E2,-3.424675031E0,-1.326060568E1,-4.439317220E-1,1.370288792E1
2.439353373E2,-6.318337512E-1,-1.466300539E1,2.905224911E-1,1.467948719E1
2.439453073E2,3.327942789E0,-1.616246537E1,9.043210173E-1,1.652629077E1
2.439552773E2,7.881430988E0,-1.642000949E1,2.082048483E0,1.833217369E1
2.439652483E2,1.195175089E1,-1.487170304E1,2.819804838E0,1.928634750E1
2.439752183E2,1.532779522E1,-1.316782908E1,2.043157775E0,2.031028120E1
2.439851883E2,1.833632683E1,-1.112175383E1,1.189212274E0,2.147855945E1
2.439951583E2,2.109919587E1,-8.219913438E0,1.667165143E0,2.270512019E1
2.440051283E2,2.440386674E1,-3.638488412E0,2.583560661E0,2.480850853E1
2.440150983E2,2.543094187E1,2.171474630E0,2.614405016E0,2.565703061E1
2.440250693E2,2.359332571E1,7.335200474E0,2.016972481E0,2.478948087E1
2.440350393E2,2.101213317E1,1.000242719E1,-6.737793374E-1,2.328115694E1
2.440450093E2,1.851732973E1,1.092069031E1,-4.037638063E0,2.187362563E1
2.440549793E2,1.690644053E1,8.722629558E0,-6.356668350E0,2.005789696E1
2.440649493E2,1.603131817E1,4.505138158E0,-6.940291808E0,1.804070626E1
2.440749193E2,1.486927294E1,1.157990189E0,-5.272555976E0,1.581885159E1
2.440848903E2,1.276804910E1,-1.854737974E0,-3.565205258E0,1.338558251E1
2.440948603E2,1.019618170E1,-5.237967941E0,-2.549228150E0,1.174295506E1
2.441048303E2,7.701091163E0,-8.088625320E0,-1.572807455E0,1.127858094E1
2.441148003E2,5.577197081E0,-9.400756300E0,-1.293047422E0,1.100687594E1
2.441247703E2,3.405147670E0,-9.093614926E0,-1.526171232E0,9.829448698E0
2.441347403E2,1.145612218E0,-7.795658766E0,-2.342951245E0,8.220349353E0
2.441447113E2,-7.858055574E-1,-6.197448667E0,-3.586003219E0,7.203143720E0
2.441546813E2,-2.212934897E0,-4.690997462E0,-4.810902513E0,7.074413123E0
2.441646513E2,-3.450492243E0,-3.540840203E0,-5.660962538E0,7.515979172E0
2.441746213E2,-4.442286437E0,-2.440648571E0,-6.174575529E0,7.988495302E0
2.441845913E2,-5.260088543E0,-1.481605217E0,-6.415308906E0,8.427328987E0
2.441945613E2,-5.967875871E0,-8.900704756E-1,-6.268735582E0,8.700851318E0
2.442045323E2,-6.612597470E0,-5.644961925E-1,-5.847801543E0,8.845444259E0
2.442145023E2,-7.226737547E0,-3.803670792E-1,-5.384024956E0,9.019874690E0
2.442244723E2,-7.866998890E0,-3.448483139E-1,-5.301665754E0,9.492958004E0
2.442344423E2,-8.325327626E0,-5.543597518E-1,-5.395649221E0,9.936368821E0
2.442444123E2,-8.675726702E0,-9.604203737E-1,-5.394904286E0,1.026136606E1
2.442543823E2,-8.916514458E0,-1.409891602E0,-5.266239814E0,1.045109115E1
2.442643533E2,-8.983515948E0,-1.695203273E0,-5.050685717E0,1.044445782E1
2.442743233E2,-9.025203087E0,-1.726175975E0,-4.914683574E0,1.042056087E1
2.442842933E2,-9.037858216E0,-1.610212386E0,-4.770285706E0,1.034559282E1
2.442942633E2,-8.933042198E0,-1.532440179E0,-4.608885013E0,1.016805964E1
2.443042333E2,-8.667134219E0,-1.499894284E0,-4.430689654E0,9.848853194E0
2.443142033E2,-8.206980566E0,-1.544278013E0,-4.211922512E0,9.353053825E0
2.443241743E2,-7.580440300E0,-1.758867465E0,-3.723609254E0,8.626816085E0
2.443341443E2,-6.872089300E0,-2.084080098E0,-2.953929732E0,7.764966327E0
2.443441143E2,-6.007485495E0,-2.472115070E0,-2.196872011E0,6.857658603E0
2.443540843E2,-5.049601643E0,-2.955656123E0,-1.550051846E0,6.052853922E0
2.443640543E2,-3.994368083E0,-3.525899982E0,-8.145171404E-1,5.389840929E0
2.443740243E2,-2.660742738E0,-4.150225031E0,-3.923489012E-2,4.930056704E0
2.443839953E2,-1.300544722E0,-4.488130069E0,8.346116817E-1,4.746715154E0
2.443939653E2,1.324230623E-1,-4.720239680E0,1.577486397E0,4.978620475E0
2.444039353E2,1.706106430E0,-5.430885712E0,1.893958466E0,5.999366420E0
2.444139053E2,3.292397565E0,-6.278971717E0,2.099758822E0,7.394210888E0
2.444238753E2,4.843680834E0,-6.525668669E0,2.327408177E0,8.453545080E0
2.444338453E2,6.625085369E0,-6.191863407E0,2.337854520E0,9.364640535E0
2.444438163E2,9.033933565E0,-5.488243974E0,2.345761710E0,1.082752860E1
2.444537863E2,1.193177447E1,-4.183568194E0,2.362694954E0,1.286280732E1
2.444637563E2,1.428106877E1,-2.065237738E0,2.065798778E0,1.457675056E1
2.444737263E2,1.604222674E1,7.458006620E-1,1.573518476E0,1.613645617E1
2.444836963E2,1.747299714E1,3.339898006E0,1.305710445E0,1.783719225E1
2.444936663E2,1.803049991E1,4.799425013E0,1.199680252E0,1.869686178E1
2.445036373E2,1.808426506E1,5.054384081E0,1.436285933E0,1.883216287E1
2.445136073E2,1.704304318E1,4.193175169E0,1.778159622E0,1.764114199E1
2.445235773E2,1.553628354E1,1.946893017E0,1.971790899E0,1.578145931E1
2.445335473E2,1.348577026E1,-1.416746439E0,2.071106296E0,1.371723920E1
2.445435173E2,1.093035809E1,-4.964610025E0,2.060859489E0,1.218060847E1
2.445534873E2,8.198768152E0,-7.689287973E0,1.318966960E0,1.131744771E1
2.445634583E2,5.440483916E0,-9.333301066E0,-2.786326897E-1,1.080680389E1
2.445734283E2,2.777632087E0,-1.020502152E1,-2.621215560E0,1.089625969E1
2.445833983E2,1.950151670E-1,-1.037607830E1,-5.346221538E0,1.167403600E1
2.445933683E2,-2.005980885E0,-9.892210683E0,-7.404302868E0,1.251812656E1
2.446033383E2,-4.060029976E0,-8.934311628E0,-8.627773687E0,1.306691419E1
2.446133090E2,-6.058355686E0,-7.629124217E0,-9.430699307E0,1.355895643E1
2.446232800E2,-7.824061031E0,-6.624182559E0,-1.000192199E1,1.432250568E1
2.446332500E2,-9.168116639E0,-5.710030618E0,-1.053528395E1,1.508810857E1
2.446432200E2,-1.056511995E1,-4.549494551E0,-1.105981311E1,1.595741603E1
2.446531900E2,-1.148902564E1,-3.485581384E0,-1.096346854E1,1.625867861E1
2.446631600E2,-1.149812624E1,-2.755058911E0,-1.034633819E1,1.571126891E1
2.446731300E2,-1.114467375E1,-2.220685089E0,-9.605390722E0,1.487947332E1
2.446831010E2,-1.054169016E1,-1.753251361E0,-8.720748509E0,1.379320762E1
2.446930710E2,-9.663797389E0,-1.449993999E0,-7.764629931E0,1.248122352E1
2.447030410E2,-8.804302881E0,-1.441522992E0,-6.870216436E0,1.126026694E1
2.447130110E2,-8.144137616E0,-1.605376154E0,-5.989725162E0,1.023625994E1
2.447229810E2,-7.508506098E0,-1.766339476E0,-5.093530020E0,9.243466181E0
2.447329510E2,-6.846120645E0,-1.957733755E0,-4.224934906E0,8.279623440E0
2.447429220E2,-6.169598964E0,-2.252372905E0,-3.442044478E0,7.415173987E0
2.447528920E2,-5.547893760E0,-2.583907401E0,-2.675390306E0,6.679327505E0
2.447628620E2,-5.054746023E0,-2.942956848E0,-1.909227300E0,6.152771835E0
2.447728320E2,-4.533422309E0,-3.327056351E0,-1.317494631E0,5.775553125E0
2.447828020E2,-3.787653807E0,-4.028137507E0,-8.041587979E-1,5.587386197E0
2.447927720E2,-3.000840189E0,-4.966460084E0,-8.262415387E-2,5.803239988E0
2.448027430E2,-1.952210475E0,-6.063304185E0,5.351628677E-1,6.392275234E0
2.448127130E2,-7.663805223E-1,-7.267113740E0,1.265220523E0,7.416135395E0
2.448226830E2,5.737492651E-1,-8.198202142E0,1.836901628E0,8.421039969E0
2.448326530E2,2.297141234E0,-9.342506922E0,1.847322536E0,9.796524588E0
2.448426230E2,4.035049501E0,-1.064575306E1,1.689351819E0,1.150945664E1
2.448525930E2,5.589674454E0,-1.155367245E1,1.332568753E0,1.290378034E1
2.448625640E2,7.271813732E0,-1.216661502E1,8.211981690E-1,1.419789289E1
2.448725340E2,9.053205403E0,-1.236509057E1,6.465522163E-1,1.533864474E1
2.448825040E2,1.078889874E1,-1.158858968E1,4.464720449E-1,1.583966806E1
2.448924740E2,1.229416618E1,-1.006937664E1,4.993536785E-2,1.589155000E1
2.449024440E2,1.347247954E1,-7.336156493E0,-3.977344792E-1,1.534552344E1
2.449124140E2,1.421606995E1,-3.453699440E0,-8.002078342E-1,1.465145103E1
2.449223850E2,1.477771022E1,9.310112178E-1,-8.941223037E-1,1.483397977E1
2.449323550E2,1.586443162E1,4.860747687E0,-2.203453052E-1,1.659384256E1
2.449423250E2,1.714865092E1,8.026492222E0,3.817753811E-1,1.893796605E1
2.449522950E2,1.840656593E1,1.067453071E1,1.886136353E0,2.136129176E1
2.449622650E2,1.861787845E1,1.074608426E1,3.628176262E0,2.180062816E1
2.449722350E2,1.753138392E1,7.076251266E0,4.287594838E0,1.938572216E1
2.449822060E2,1.547846510E1,1.582688080E0,3.783390602E0,1.601255220E1
2.449921760E2,1.312570574E1,-3.468821509E0,3.547864755E0,1.403225634E1
2.450021460E2,1.066425599E1,-7.741636925E0,3.412733263E0,1.361271635E1
2.450121160E2,8.588447068E0,-1.037702321E1,3.503137064E0,1.391818965E1
2.450220860E2,6.941237302E0,-1.166152551E1,3.594438998E0,1.403894385E1
2.450320560E2,4.909691221E0,-1.211469408E1,3.066005654E0,1.342651374E1
2.450420270E2,2.452832122E0,-1.157073814E1,1.592592094E0,1.193460163E1
2.450519970E2,2.544000739E-1,-1.033393157E1,-6.454315974E-1,1.035719282E1
2.450619670E2,-2.208666430E0,-8.689351884E0,-2.797852052E0,9.392072171E0
2.450719370E2,-4.344846681E0,-6.831747020E0,-4.764411593E0,9.394151258E0
2.450819070E2,-6.577467399E0,-5.588531908E0,-6.079624348E0,1.055730072E1
2.450918770E2,-8.546272856E0,-4.769496332E0,-7.001104020E0,1.203338408E1
2.451018480E2,-1.036088022E1,-4.050178002E0,-7.632419123E0,1.349094520E1
2.451118180E2,-1.039608864E1,-2.651058580E0,-7.617779449E0,1.315816607E1
2.451217880E2,-1.104974070E1,-2.098300380E0,-7.694402533E0,1.362730583E1
2.451317580E2,-1.120462642E1,-1.655912177E0,-7.249132383E0,1.344751348E1
2.451417280E2,-1.098292222E1,-1.219071520E0,-6.871299925E0,1.301251239E1
2.451516980E2,-1.031874986E1,-5.787919039E-1,-6.099403140E0,1.200059655E1
2.451616690E2,-9.510679861E0,-2.466472507E-2,-5.159937433E0,1.082028623E1
2.451716390E2,-9.985281984E0,-4.142940862E-1,-4.705711688E0,1.104632149E1
2.451816090E2,-9.676980522E0,-3.711219735E-1,-3.449146506E0,1.027999490E1
2.451915790E2,-9.171642510E0,-2.789327981E-1,-2.765113783E0,9.583458879E0
2.452015490E2,-8.832049089E0,-4.690338919E-1,-2.388852181E0,9.161424488E0
2.452115190E2,-8.467214992E0,-6.634371478E-1,-2.044173144E0,8.735703888E0
2.452214900E2,-8.140102453E0,-7.045318910E-1,-1.829492328E0,8.372853474E0
2.452314600E2,-7.892831304E0,-8.860019830E-1,-1.763598009E0,8.135850505E0
2.452414300E2,-7.671427068E0,-1.078029369E0,-1.666980664E0,7.924125511E0
2.452514000E2,-7.548008133E0,-1.207620917E0,-1.635770273E0,7.817065910E0
2.452613700E2,-7.405816128E0,-1.368448876E0,-1.861900814E0,7.757927525E0
2.452713400E2,-6.926460219E0,-1.890200314E0,-2.173229379E0,7.501442150E0
2.452813110E2,-6.289714222E0,-2.630438666E0,-2.055657221E0,7.120775181E0
2.452912810E2,-5.491620741E0,-3.235598004E0,-1.484367734E0,6.544489314E0
2.453012510E2,-4.405202810E0,-3.921291043E0,-8.722029926E-1,5.961801180E0
2.453112210E2,-3.104982609E0,-4.791611671E0,-3.837398994E-1,5.722561989E0
2.453211910E2,-1.714477304E0,-5.670533845E0,-1.572952174E-2,5.924072411E0
2.453311610E2,2.395990169E-1,-6.874560918E0,1.875786599E-1,6.881292121E0
2.453411320E2,2.885145426E0,-8.229720973E0,3.428012403E-1,8.727535970E0
2.453511020E2,6.052778612E0,-9.027660672E0,9.229252495E-2,1.086937459E1
2.453610720E2,9.410838654E0,-9.266642808E0,8.099336542E-2,1.320761572E1
2.453710420E2,1.273404520E1,-9.225814624E0,4.190828097E-1,1.573045432E1
2.453810120E2,1.586766630E1,-7.967787931E0,9.383906963E-1,1.778058085E1
2.453909820E2,1.846388618E1,-5.095411654E0,1.634260814E0,1.922366045E1
2.454009530E2,2.062659817E1,-1.423687084E0,2.417773386E0,2.081655748E1
2.454109230E2,2.190445570E1,2.733656348E0,3.844380862E0,2.240663564E1
2.454208930E2,2.281544020E1,6.693058081E0,5.152181686E0,2.432871378E1
2.454308630E2,2.294520629E1,9.165498841E0,5.647128611E0,2.534519525E1
2.454408330E2,2.195614041E1,9.530187342E0,4.963494376E0,2.444448504E1
2.454508040E2,2.086651177E1,7.188800227E0,3.330178764E0,2.231995190E1
2.454607740E2,1.941644439E1,2.413961002E0,9.734396379E-1,1.959012775E1
2.454707440E2,1.705477855E1,-2.589721872E0,-9.560758924E-1,1.727675351E1
2.454807140E2,1.411463246E1,-6.433407792E0,-2.257001853E0,1.567500056E1
2.454906840E2,1.107049129E1,-8.604903472E0,-3.421602319E0,1.443286194E1
2.455006540E2,7.942365991E0,-9.403959990E0,-4.332918946E0,1.304951446E1
2.455106250E2,5.008252473E0,-9.053355092E0,-4.628459444E0,1.133439315E1
2.455205950E2,2.174685336E0,-8.194306726E0,-4.932717556E0,9.808548390E0
2.455305650E2,-3.610205430E-1,-7.334144467E0,-5.725470191E0,9.311338239E0
2.455405350E2,-2.488276189E0,-6.349981474E0,-6.673078730E0,9.541685535E0
2.455505050E2,-4.308066525E0,-5.081325127E0,-7.292986500E0,9.877598611E0
2.455604750E2,-5.618279618E0,-3.830450748E0,-7.430491378E0,1.007222026E1
2.455704460E2,-6.697783801E0,-2.841951460E0,-7.175239365E0,1.021866214E1
2.455804160E2,-7.494899043E0,-1.991336387E0,-6.668867565E0,1.022803632E1
2.455903860E2,-8.145024054E0,-1.376645357E0,-5.950782121E0,1.018078470E1
2.456003560E2,-8.467304454E0,-1.098815051E0,-5.397966473E0,1.010151876E1
2.456103253E2,-8.777896271E0,-8.560638003E-1,-4.949367503E0,1.011338454E1
2.456202953E2,-9.087578260E0,-6.989760129E-1,-4.686616436E0,1.024875698E1
2.456302663E2,-9.494799993E0,-6.398128617E-1,-4.566607889E0,1.055530649E1
2.456402363E2,-9.737713796E0,-7.161367138E-1,-4.759020753E0,1.086205323E1
2.456502063E2,-9.870422788E0,-9.537612721E-1,-5.097127227E0,1.114969114E1
2.456601763E2,-9.897127022E0,-1.327824761E0,-5.418159247E0,1.136101631E1
2.456701463E2,-9.672650074E0,-1.616993110E0,-5.667993815E0,1.132700225E1
2.456801163E2,-9.343251858E0,-1.773722901E0,-5.663051164E0,1.106854086E1
2.456900873E2,-8.908071079E0,-1.890454522E0,-5.495485750E0,1.063616060E1
2.457000573E2,-8.267071817E0,-1.962319433E0,-5.166519059E0,9.944249251E0
2.457100273E2,-7.448798425E0,-2.241715185E0,-4.813259233E0,9.147532421E0
2.457199973E2,-6.405801918E0,-2.789929951E0,-4.562406665E0,8.344672667E0
2.457299673E2,-5.201690061E0,-3.485883685E0,-4.164084102E0,7.519877723E0
2.457399373E2,-3.551840277E0,-4.212245571E0,-3.842552145E0,6.717424290E0
2.457499083E2,-1.272933000E0,-5.284742743E0,-3.458539181E0,6.442853215E0
2.457598783E2,1.483527489E0,-6.978295201E0,-2.519766369E0,7.566153599E0
2.457698483E2,4.402954556E0,-9.104294280E0,-8.846672098E-1,1.015169046E1
2.457798183E2,6.768419335E0,-1.029093466E1,1.186658649E0,1.237428766E1
2.457897883E2,8.162663934E0,-9.685166039E0,3.106228065E0,1.304147908E1
2.457997583E2,8.726622621E0,-7.988274820E0,4.149066698E0,1.253719392E1
2.458097293E2,9.077113498E0,-5.880927774E0,4.527615732E0,1.172512709E1
2.458196993E2,9.906189036E0,-3.737632631E0,4.508088955E0,1.150762117E1
2.458296693E2,1.141200143E1,-1.620037170E0,4.534061995E0,1.238612188E1
2.458396393E2,1.355493346E1,7.460456604E-1,4.668813126E0,1.435585669E1
2.458496093E2,1.553753016E1,3.956399773E0,4.673545862E0,1.670059800E1
2.458595793E2,1.676760892E1,6.723320931E0,4.415547996E0,1.859711852E1
2.458695503E2,1.812089787E1,7.506317486E0,4.831894894E0,2.020046905E1
2.458795203E2,1.843285150E1,5.164741505E0,5.261660274E0,1.985269851E1
2.458894903E2,1.697299003E1,1.572042055E0,5.263881047E0,1.783990332E1
2.458994603E2,1.487319291E1,-1.890180287E0,4.534829149E0,1.566363062E1
2.459094303E2,1.244638909E1,-5.495660582E0,2.779733577E0,1.388674927E1
2.459194013E2,1.017868332E1,-8.632277212E0,6.824215221E-1,1.336366354E1
2.459293713E2,8.075192512E0,-1.063638582E1,-1.627653168E0,1.345327812E1
2.459393413E2,5.732548830E0,-1.137995752E1,-3.614693168E0,1.324505779E1
2.459493113E2,3.226515816E0,-1.094236009E1,-4.958357012E0,1.243908971E1
2.459592813E2,8.316459739E-1,-9.820917921E0,-5.998169126E0,1.153776827E1
2.459692513E2,-1.549879353E0,-8.555427257E0,-7.117703347E0,1.123651025E1
2.459792223E2,-3.994957482E0,-7.236921642E0,-8.133971647E0,1.159716409E1
2.459891923E2,-6.010790341E0,-5.958668845E0,-8.873688281E0,1.226285769E1
2.459991623E2,-7.461545940E0,-4.906012153E0,-9.370190565E0,1.294388250E1
2.460091323E2,-8.403545830E0,-4.159082978E0,-9.492175178E0,1.334237398E1
2.460191023E2,-9.126790858E0,-3.536454499E0,-9.276452681E0,1.348545128E1
2.460290723E2,-9.435778783E0,-3.124813440E0,-9.005526622E0,1.341260191E1
2.460390433E2,-9.513236264E0,-2.884253141E0,-8.594877251E0,1.314125167E1
2.460490133E2,-9.543241836E0,-2.745085900E0,-8.134126014E0,1.283639230E1
2.460589833E2,-9.521717650E0,-2.653332562E0,-7.789798102E0,1.258507986E1
2.460689533E2,-9.407677065E0,-2.733483270E0,-7.470120882E0,1.231986301E1
2.460789233E2,-9.281462576E0,-2.926590491E0,-6.974862885E0,1.197326988E1
2.460888933E2,-9.181528983E0,-3.061569371E0,-6.436464132E0,1.162332792E1
2.460988643E2,-9.070821310E0,-3.111234452E0,-6.018969426E0,1.132199505E1
2.461088343E2,-9.043336473E0,-3.130416242E0,-5.770615958E0,1.117503687E1
2.461188043E2,-8.999626197E0,-3.182027861E0,-5.681189811E0,1.110830728E1
2.461287743E2,-8.921171765E0,-3.185835568E0,-5.681794413E0,1.104625012E1
2.461387443E2,-8.773371695E0,-3.227750164E0,-5.795784128E0,1.099916068E1
2.461487143E2,-8.509700276E0,-3.405278648E0,-5.894717848E0,1.089764286E1
2.461586853E2,-8.100596910E0,-3.628271280E0,-5.877510661E0,1.064561667E1
2.461686553E2,-7.440870770E0,-3.915221926E0,-5.672762804E0,1.014276877E1
2.461786253E2,-6.488793789E0,-4.612224650E0,-5.365581669E0,9.600339978E0
2.461885953E2,-5.110039049E0,-5.794272623E0,-4.549568226E0,8.965749570E0
2.461985653E2,-3.346776085E0,-7.115692490E0,-3.260248988E0,8.512532716E0
2.462085353E2,-1.026686869E0,-8.362152221E0,-2.276329386E0,8.727047105E0
2.462185063E2,2.542207983E0,-1.004923064E1,-1.878688754E0,1.053467272E1
2.462284763E2,7.215772848E0,-1.255992564E1,-9.805979455E-1,1.451828785E1
2.462384463E2,1.152554851E1,-1.567786685E1,1.058432572E0,1.948727936E1
2.462484163E2,1.470497319E1,-1.767803794E1,3.220869745E0,2.321902806E1
2.462583863E2,1.711179942E1,-1.566700155E1,4.079375489E0,2.355652609E1
2.462683563E2,1.902831908E1,-1.046870522E1,3.966338285E0,2.207719537E1
2.462783273E2,2.060127739E1,-4.903390846E0,2.891105493E0,2.137321602E1
2.462882973E2,2.158860548E1,-6.143850750E-1,1.743929291E0,2.166764051E1
